month;day;hour;P (kW);Consumo (kWh);PVPC (kWh)
11;2;14;0.54035;0.349;0.18162
11;2;14;0.53855;0.349;0.18162
11;2;14;0.12613;0.054;0.18162
11;2;14;0.54035;0.054;0.18162
11;2;14;0.53855;0.054;0.18162
11;2;15;0.45359;0.403;0.18224
11;2;15;0.22127;0.403;0.18224
11;2;15;0.42726;0.403;0.18224
11;2;15;0.45359;0.478;0.18224
11;2;15;0.22127;0.478;0.18224
11;2;15;0.42726;0.478;0.18224
11;2;15;0.45359;0.06;0.18224
11;2;15;0.22127;0.06;0.18224
11;2;15;0.42726;0.06;0.18224
11;2;16;0.1615;0.335;0.20612
11;2;16;0.06254;0.335;0.20612
11;2;16;0.0882199999999999;0.335;0.20612
11;2;16;0.1615;0.279;0.20612
11;2;16;0.06254;0.279;0.20612
11;2;16;0.0882199999999999;0.279;0.20612
11;2;16;0.1615;0.143;0.20612
11;2;16;0.06254;0.143;0.20612
11;2;16;0.0882199999999999;0.143;0.20612
11;2;17;0.0;0.609;0.25624
11;2;17;0.0;0.217;0.25624
11;2;17;0.0;0.159;0.25624
11;2;18;0.0;0.767;0.31795
11;2;18;0.0;1.199;0.31795
11;2;18;0.0;0.252;0.31795
11;2;19;0.0;1.832;0.3145
11;2;19;0.0;1.521;0.3145
11;2;19;0.0;0.06;0.3145
11;2;20;0.0;1.081;0.32499
11;2;20;0.0;1.069;0.32499
11;2;20;0.0;0.056;0.32499
11;2;21;0.0;0.45;0.27735
11;2;21;0.0;1.042;0.27735
11;2;21;0.0;0.535;0.27735
11;2;22;0.0;0.454;0.20276
11;2;22;0.0;0.376;0.20276
11;2;22;0.0;0.18;0.20276
11;2;23;0.0;0.392;0.18787
11;2;23;0.0;0.386;0.18787
11;2;23;0.0;0.094;0.18787
11;3;0;0.0;0.398;0.16115
11;3;0;0.0;0.426;0.16115
11;3;0;0.0;0.062;0.16115
11;3;1;0.0;0.151;0.14585
11;3;1;0.0;0.252;0.14585
11;3;1;0.0;0.055;0.14585
11;3;2;0.0;0.138;0.14026
11;3;2;0.0;0.146;0.14026
11;3;2;0.0;0.056;0.14026
11;3;3;0.0;0.11;0.13548
11;3;3;0.0;0.174;0.13548
11;3;3;0.0;0.056;0.13548
11;3;4;0.0;0.119;0.1309799999999999
11;3;4;0.0;0.175;0.1309799999999999
11;3;4;0.0;0.059;0.1309799999999999
11;3;5;0.0;0.091;0.13311
11;3;5;0.0;0.11;0.13311
11;3;5;0.0;0.059;0.13311
11;3;6;0.0;0.312;0.13668
11;3;6;0.0;0.211;0.13668
11;3;6;0.0;0.06;0.13668
11;3;7;0.00578;0.205;0.1483
11;3;7;0.0060199999999999;0.205;0.1483
11;3;7;0.00124;0.205;0.1483
11;3;7;0.00578;0.197;0.1483
11;3;7;0.0060199999999999;0.197;0.1483
11;3;7;0.00124;0.197;0.1483
11;3;7;0.00578;0.074;0.1483
11;3;7;0.0060199999999999;0.074;0.1483
11;3;7;0.00124;0.074;0.1483
11;3;8;0.35455;0.204;0.19797
11;3;8;0.05826;0.204;0.19797
11;3;8;0.03671;0.204;0.19797
11;3;8;0.35455;0.29;0.19797
11;3;8;0.05826;0.29;0.19797
11;3;8;0.03671;0.29;0.19797
11;3;8;0.35455;0.265;0.19797
11;3;8;0.05826;0.265;0.19797
11;3;8;0.03671;0.265;0.19797
11;3;9;0.53471;0.294;0.18417
11;3;9;0.5501;0.294;0.18417
11;3;9;0.08466;0.294;0.18417
11;3;9;0.53471;0.252;0.18417
11;3;9;0.5501;0.252;0.18417
11;3;9;0.08466;0.252;0.18417
11;3;9;0.53471;0.081;0.18417
11;3;9;0.5501;0.081;0.18417
11;3;9;0.08466;0.081;0.18417
11;3;10;0.66262;0.281;0.21602
11;3;10;0.55376;0.281;0.21602
11;3;10;0.10037;0.281;0.21602
11;3;10;0.66262;0.209;0.21602
11;3;10;0.55376;0.209;0.21602
11;3;10;0.10037;0.209;0.21602
11;3;10;0.66262;0.084;0.21602
11;3;10;0.55376;0.084;0.21602
11;3;10;0.10037;0.084;0.21602
11;3;11;0.72564;0.362;0.22132
11;3;11;0.6715599999999999;0.362;0.22132
11;3;11;0.17901;0.362;0.22132
11;3;11;0.72564;0.134;0.22132
11;3;11;0.6715599999999999;0.134;0.22132
11;3;11;0.17901;0.134;0.22132
11;3;11;0.72564;0.112;0.22132
11;3;11;0.6715599999999999;0.112;0.22132
11;3;11;0.17901;0.112;0.22132
11;3;12;0.74087;0.36;0.23576
11;3;12;0.62579;0.36;0.23576
11;3;12;0.07349;0.36;0.23576
11;3;12;0.74087;0.192;0.23576
11;3;12;0.62579;0.192;0.23576
11;3;12;0.07349;0.192;0.23576
11;3;12;0.74087;0.509;0.23576
11;3;12;0.62579;0.509;0.23576
11;3;12;0.07349;0.509;0.23576
11;3;13;0.68331;0.251;0.23944
11;3;13;0.64889;0.251;0.23944
11;3;13;0.09031;0.251;0.23944
11;3;13;0.68331;0.154;0.23944
11;3;13;0.64889;0.154;0.23944
11;3;13;0.09031;0.154;0.23944
11;3;13;0.68331;0.255;0.23944
11;3;13;0.64889;0.255;0.23944
11;3;13;0.09031;0.255;0.23944
11;3;14;0.59693;0.183;0.19733
11;3;14;0.29362;0.183;0.19733
11;3;14;0.0389099999999999;0.183;0.19733
11;3;14;0.59693;0.223;0.19733
11;3;14;0.29362;0.223;0.19733
11;3;14;0.0389099999999999;0.223;0.19733
11;3;14;0.59693;0.059;0.19733
11;3;14;0.29362;0.059;0.19733
11;3;14;0.0389099999999999;0.059;0.19733
11;3;15;0.40438;0.272;0.19815
11;3;15;0.39298;0.272;0.19815
11;3;15;0.04511;0.272;0.19815
11;3;15;0.40438;0.199;0.19815
11;3;15;0.39298;0.199;0.19815
11;3;15;0.04511;0.199;0.19815
11;3;15;0.40438;0.057;0.19815
11;3;15;0.39298;0.057;0.19815
11;3;15;0.04511;0.057;0.19815
11;3;16;0.19286;0.219;0.20692
11;3;16;0.19177;0.219;0.20692
11;3;16;0.02244;0.219;0.20692
11;3;16;0.19286;0.127;0.20692
11;3;16;0.19177;0.127;0.20692
11;3;16;0.02244;0.127;0.20692
11;3;16;0.19286;0.055;0.20692
11;3;16;0.19177;0.055;0.20692
11;3;16;0.02244;0.055;0.20692
11;3;17;0.0;0.431;0.21203
11;3;17;0.0;0.194;0.21203
11;3;17;0.0;0.054;0.21203
11;3;18;0.0;1.257;0.2928199999999999
11;3;18;0.0;0.244;0.2928199999999999
11;3;18;0.0;0.055;0.2928199999999999
11;3;19;0.0;0.701;0.2708399999999999
11;3;19;0.0;0.394;0.2708399999999999
11;3;19;0.0;0.054;0.2708399999999999
11;3;20;0.0;0.938;0.25057
11;3;20;0.0;0.438;0.25057
11;3;20;0.0;0.055;0.25057
11;3;21;0.0;0.58;0.2450999999999999
11;3;21;0.0;0.404;0.2450999999999999
11;3;21;0.0;0.054;0.2450999999999999
11;3;22;0.0;0.587;0.19544
11;3;22;0.0;0.386;0.19544
11;3;22;0.0;0.052;0.19544
11;3;23;0.0;0.414;0.18077
11;3;23;0.0;0.433;0.18077
11;3;23;0.0;0.051;0.18077
11;4;0;0.0;0.397;0.2083799999999999
11;4;0;0.0;0.388;0.2083799999999999
11;4;0;0.0;0.054;0.2083799999999999
11;4;1;0.0;0.188;0.20712
11;4;1;0.0;0.527;0.20712
11;4;1;0.0;0.054;0.20712
11;4;2;0.0;0.093;0.20672
11;4;2;0.0;0.289;0.20672
11;4;2;0.0;0.054;0.20672
11;4;3;0.0;0.129;0.19829
11;4;3;0.0;0.149;0.19829
11;4;3;0.0;0.053;0.19829
11;4;4;0.0;0.169;0.18171
11;4;4;0.0;0.053;0.18171
11;4;5;0.0;0.106;0.19486
11;4;5;0.0;0.143;0.19486
11;4;5;0.0;0.052;0.19486
11;4;6;0.0;0.311;0.21058
11;4;6;0.0;0.173;0.21058
11;4;6;0.0;0.052;0.21058
11;4;7;0.00524;0.16;0.22096
11;4;7;0.0;0.16;0.22096
11;4;7;0.00458;0.16;0.22096
11;4;7;0.00524;0.128;0.22096
11;4;7;0.0;0.128;0.22096
11;4;7;0.00458;0.128;0.22096
11;4;7;0.00524;0.052;0.22096
11;4;7;0.0;0.052;0.22096
11;4;7;0.00458;0.052;0.22096
11;4;8;0.22082;0.187;0.244
11;4;8;0.33452;0.187;0.244
11;4;8;0.07714;0.187;0.244
11;4;8;0.22082;0.188;0.244
11;4;8;0.33452;0.188;0.244
11;4;8;0.07714;0.188;0.244
11;4;8;0.22082;0.054;0.244
11;4;8;0.33452;0.054;0.244
11;4;8;0.07714;0.054;0.244
11;4;9;0.59325;0.241;0.22576
11;4;9;0.46226;0.241;0.22576
11;4;9;0.18363;0.241;0.22576
11;4;9;0.59325;0.137;0.22576
11;4;9;0.46226;0.137;0.22576
11;4;9;0.18363;0.137;0.22576
11;4;9;0.59325;0.053;0.22576
11;4;9;0.46226;0.053;0.22576
11;4;9;0.18363;0.053;0.22576
11;4;10;0.65283;0.229;0.25327
11;4;10;0.14867;0.229;0.25327
11;4;10;0.12445;0.229;0.25327
11;4;10;0.65283;0.158;0.25327
11;4;10;0.14867;0.158;0.25327
11;4;10;0.12445;0.158;0.25327
11;4;10;0.65283;0.053;0.25327
11;4;10;0.14867;0.053;0.25327
11;4;10;0.12445;0.053;0.25327
11;4;11;0.74603;0.255;0.23337
11;4;11;0.39598;0.255;0.23337
11;4;11;0.04912;0.255;0.23337
11;4;11;0.74603;0.16;0.23337
11;4;11;0.39598;0.16;0.23337
11;4;11;0.04912;0.16;0.23337
11;4;11;0.74603;0.051;0.23337
11;4;11;0.39598;0.051;0.23337
11;4;11;0.04912;0.051;0.23337
11;4;12;0.76849;0.262;0.22662
11;4;12;0.56404;0.262;0.22662
11;4;12;0.16565;0.262;0.22662
11;4;12;0.76849;0.138;0.22662
11;4;12;0.56404;0.138;0.22662
11;4;12;0.16565;0.138;0.22662
11;4;12;0.76849;0.049;0.22662
11;4;12;0.56404;0.049;0.22662
11;4;12;0.16565;0.049;0.22662
11;4;13;0.69926;0.242;0.22091
11;4;13;0.54852;0.242;0.22091
11;4;13;0.09815;0.242;0.22091
11;4;13;0.69926;0.352;0.22091
11;4;13;0.54852;0.352;0.22091
11;4;13;0.09815;0.352;0.22091
11;4;13;0.69926;0.049;0.22091
11;4;13;0.54852;0.049;0.22091
11;4;13;0.09815;0.049;0.22091
11;4;14;0.59617;0.248;0.17336
11;4;14;0.54211;0.248;0.17336
11;4;14;0.10471;0.248;0.17336
11;4;14;0.59617;0.306;0.17336
11;4;14;0.54211;0.306;0.17336
11;4;14;0.10471;0.306;0.17336
11;4;14;0.59617;0.047;0.17336
11;4;14;0.54211;0.047;0.17336
11;4;14;0.10471;0.047;0.17336
11;4;15;0.4060899999999999;0.86;0.17341
11;4;15;0.37181;0.86;0.17341
11;4;15;0.06386;0.86;0.17341
11;4;15;0.4060899999999999;0.3;0.17341
11;4;15;0.37181;0.3;0.17341
11;4;15;0.06386;0.3;0.17341
11;4;15;0.4060899999999999;0.079;0.17341
11;4;15;0.37181;0.079;0.17341
11;4;15;0.06386;0.079;0.17341
11;4;16;0.2083;0.416;0.20984
11;4;16;0.0540099999999999;0.416;0.20984
11;4;16;0.04083;0.416;0.20984
11;4;16;0.2083;0.369;0.20984
11;4;16;0.0540099999999999;0.369;0.20984
11;4;16;0.04083;0.369;0.20984
11;4;16;0.2083;0.092;0.20984
11;4;16;0.0540099999999999;0.092;0.20984
11;4;16;0.04083;0.092;0.20984
11;4;17;0.0;0.509;0.23515
11;4;17;0.0;0.478;0.23515
11;4;17;0.0;0.053;0.23515
11;4;18;0.0;0.684;0.30798
11;4;18;0.0;0.484;0.30798
11;4;18;0.0;0.05;0.30798
11;4;19;0.0;0.588;0.35728
11;4;19;0.0;0.449;0.35728
11;4;19;0.0;0.052;0.35728
11;4;20;0.0;0.299;0.33038
11;4;20;0.0;0.425;0.33038
11;4;20;0.0;0.051;0.33038
11;4;21;0.0;0.306;0.32079
11;4;21;0.0;0.389;0.32079
11;4;21;0.0;0.051;0.32079
11;4;22;0.0;0.448;0.26236
11;4;22;0.0;0.381;0.26236
11;4;22;0.0;0.051;0.26236
11;4;23;0.0;0.252;0.24619
11;4;23;0.0;0.506;0.24619
11;4;23;0.0;0.05;0.24619
11;5;0;0.0;0.183;0.21837
11;5;0;0.0;0.264;0.21837
11;5;0;0.0;0.049;0.21837
11;5;1;0.0;0.102;0.20341
11;5;1;0.0;0.21;0.20341
11;5;1;0.0;0.047;0.20341
11;5;2;0.0;0.134;0.18732
11;5;2;0.0;0.143;0.18732
11;5;2;0.0;0.049;0.18732
11;5;3;0.0;0.137;0.18521
11;5;3;0.0;0.112;0.18521
11;5;3;0.0;0.05;0.18521
11;5;4;0.0;0.124;0.18584
11;5;4;0.0;0.185;0.18584
11;5;4;0.0;0.05;0.18584
11;5;5;0.0;0.201;0.18569
11;5;5;0.0;0.112;0.18569
11;5;5;0.0;0.049;0.18569
11;5;6;0.0;0.171;0.18274
11;5;6;0.0;0.182;0.18274
11;5;6;0.0;0.048;0.18274
11;5;7;0.0;0.238;0.1880399999999999
11;5;7;0.00409;0.238;0.1880399999999999
11;5;7;0.00127;0.238;0.1880399999999999
11;5;7;0.0;0.125;0.1880399999999999
11;5;7;0.00409;0.125;0.1880399999999999
11;5;7;0.00127;0.125;0.1880399999999999
11;5;7;0.0;0.05;0.1880399999999999
11;5;7;0.00409;0.05;0.1880399999999999
11;5;7;0.00127;0.05;0.1880399999999999
11;5;8;0.07922;0.418;0.18409
11;5;8;0.37279;0.418;0.18409
11;5;8;0.0074;0.418;0.18409
11;5;8;0.07922;0.163;0.18409
11;5;8;0.37279;0.163;0.18409
11;5;8;0.0074;0.163;0.18409
11;5;8;0.07922;0.049;0.18409
11;5;8;0.37279;0.049;0.18409
11;5;8;0.0074;0.049;0.18409
11;5;9;0.2168199999999999;0.326;0.1648
11;5;9;0.56321;0.326;0.1648
11;5;9;0.1369;0.326;0.1648
11;5;9;0.2168199999999999;0.203;0.1648
11;5;9;0.56321;0.203;0.1648
11;5;9;0.1369;0.203;0.1648
11;5;9;0.2168199999999999;0.047;0.1648
11;5;9;0.56321;0.047;0.1648
11;5;9;0.1369;0.047;0.1648
11;5;10;0.1153199999999999;0.48;0.15858
